0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	100,	101,	102,	103,	104,	105,	106,	107,	108,	109,	110,	111,	112,	113,	114,	115,	116,	117,	118,	119,	120,	121,	122,	123,	124,	125,	126,	127,	128,	129,	130,	131,	132,	133,	134,	135,	136,	137,	138,	139,	140,	141,	142,	143,	144,	145,	146,	147,	148,	149,	150,	151,	152,	153,	154,	155,	156,	157,	158,	159,	160,	161,	162,	163,	164,	165,	166,	167,	168,	169,	170,	171,	172,	173,	174,	175,	176,	177,	178,	179,	180,	181,	182,	183,	184,	185,	186,	187,	188,	189,	190,	191,	192,	193,	194,	195,	196,	197,	198,	199,	200,	201
0.081,	0.87818,	0.888631,	0.898561,	0.907947,	0.916767,	0.924996,	0.932607,	0.939575,	0.945871,	0.951464,	0.956324,	0.960417,	0.963709,	0.966162,	0.967737,	0.968394,	0.96809,	0.966778,	0.964411,	0.960937,	0.956305,	0.950456,	0.943332,	0.934872,	0.925009,	0.913676,	0.900803,	0.886317,	0.870142,	0.852201,	0.832416,	0.81071,	0.787005,	0.761226,	0.733304,	0.703175,	0.670785,	0.63609,	0.599064,	0.559701,	0.518016,	0.474053,	0.427886,	0.379626,	0.329418,	0.277448,	0.223937,	0.169144,	0.11336,	0.056913,	0.000229444,	-0.0567096,	-0.113445,	-0.169238,	-0.224014,	-0.27751,	-0.329468,	-0.379665,	-0.427916,	-0.474074,	-0.518031,	-0.559711,	-0.59907,	-0.636093,	-0.670785,	-0.703174,	-0.733302,	-0.761223,	-0.787001,	-0.810705,	-0.832412,	-0.852196,	-0.870137,	-0.886312,	-0.900799,	-0.913672,	-0.925005,	-0.934868,	-0.943329,	-0.950453,	-0.956302,	-0.960935,	-0.964408,	-0.966776,	-0.968088,	-0.968393,	-0.967736,	-0.96616,	-0.963707,	-0.960416,	-0.956323,	-0.951463,	-0.94587,	-0.939574,	-0.932607,	-0.924995,	-0.916766,	-0.907947,	-0.89856,	-0.888631,	-0.87818,	-0.867229,	-0.855798,	-0.843907,	-0.831574,	-0.818817,	-0.805653,	-0.792098,	-0.778167,	-0.763877,	-0.74924,	-0.734272,	-0.718985,	-0.703392,	-0.687505,	-0.671338,	-0.6549,	-0.638204,	-0.621259,	-0.604078,	-0.586669,	-0.569042,	-0.551208,	-0.533175,	-0.514953,	-0.49655,	-0.477975,	-0.459236,	-0.440341,	-0.421299,	-0.402117,	-0.382803,	-0.363364,	-0.343808,	-0.324141,	-0.304372,	-0.284506,	-0.264552,	-0.244515,	-0.224402,	-0.204219,	-0.183975,	-0.163674,	-0.143323,	-0.122929,	-0.102498,	-0.0820356,	-0.0615489,	-0.0410437,	-0.0205266,	-6.37602e-06,	0.0205195,	0.0410439,	0.0615497,	0.0820362,	0.102498,	0.122929,	0.143323,	0.163674,	0.183975,	0.204219,	0.224401,	0.244514,	0.264551,	0.284506,	0.304371,	0.324141,	0.343807,	0.363364,	0.382802,	0.402117,	0.421299,	0.440341,	0.459235,	0.477974,	0.49655,	0.514953,	0.533175,	0.551208,	0.569042,	0.586668,	0.604077,	0.621259,	0.638203,	0.6549,	0.671337,	0.687505,	0.703392,	0.718985,	0.734272,	0.74924,	0.763877,	0.778167,	0.792098,	0.805653,	0.818817,	0.831574,	0.843907,	0.855798,	0.867229,	0.87818
0.082,	0.876098,	0.886609,	0.896604,	0.906063,	0.914962,	0.923277,	0.930983,	0.938052,	0.944456,	0.950166,	0.95515,	0.959375,	0.962807,	0.965407,	0.967139,	0.967959,	0.967826,	0.966694,	0.964513,	0.961233,	0.956801,	0.951159,	0.944247,	0.936003,	0.926361,	0.915251,	0.902602,	0.88834,	0.872386,	0.854661,	0.835085,	0.813578,	0.790058,	0.764447,	0.736671,	0.706663,	0.674362,	0.639721,	0.60271,	0.563316,	0.521551,	0.477456,	0.431103,	0.3826,	0.332094,	0.279772,	0.225862,	0.170628,	0.114369,	0.0574248,	0.000233441,	-0.0572183,	-0.114457,	-0.170724,	-0.225941,	-0.279836,	-0.332145,	-0.382639,	-0.431133,	-0.477478,	-0.521567,	-0.563326,	-0.602716,	-0.639724,	-0.674362,	-0.706661,	-0.736669,	-0.764443,	-0.790054,	-0.813573,	-0.835081,	-0.854656,	-0.872381,	-0.888335,	-0.902598,	-0.915247,	-0.926357,	-0.935999,	-0.944244,	-0.951156,	-0.956798,	-0.961231,	-0.964511,	-0.966692,	-0.967825,	-0.967958,	-0.967137,	-0.965406,	-0.962805,	-0.959374,	-0.955149,	-0.950165,	-0.944455,	-0.938051,	-0.930982,	-0.923277,	-0.914962,	-0.906063,	-0.896604,	-0.886608,	-0.876098,	-0.865095,	-0.853617,	-0.841686,	-0.829319,	-0.816533,	-0.803346,	-0.789773,	-0.77583,	-0.761532,	-0.746894,	-0.731927,	-0.716647,	-0.701065,	-0.685195,	-0.669047,	-0.652633,	-0.635964,	-0.619051,	-0.601904,	-0.584533,	-0.566948,	-0.549158,	-0.531173,	-0.513002,	-0.494652,	-0.476133,	-0.457452,	-0.438618,	-0.419639,	-0.400522,	-0.381276,	-0.361906,	-0.342421,	-0.322827,	-0.303132,	-0.283343,	-0.263465,	-0.243507,	-0.223474,	-0.203372,	-0.18321,	-0.162991,	-0.142724,	-0.122414,	-0.102068,	-0.0816913,	-0.0612903,	-0.0408712,	-0.0204403,	-6.41003e-06,	0.0204332,	0.0408714,	0.0612911,	0.0816919,	0.102069,	0.122415,	0.142724,	0.162991,	0.183209,	0.203372,	0.223473,	0.243506,	0.263465,	0.283342,	0.303132,	0.322827,	0.34242,	0.361905,	0.381275,	0.400522,	0.419639,	0.438618,	0.457451,	0.476132,	0.494651,	0.513001,	0.531173,	0.549158,	0.566948,	0.584533,	0.601903,	0.61905,	0.635963,	0.652632,	0.669046,	0.685194,	0.701065,	0.716647,	0.731927,	0.746893,	0.761532,	0.77583,	0.789773,	0.803346,	0.816533,	0.829319,	0.841686,	0.853618,	0.865095,	0.876098
0.083,	0.874014,	0.884582,	0.894642,	0.904172,	0.913148,	0.921548,	0.929346,	0.936514,	0.943025,	0.94885,	0.953956,	0.958311,	0.961881,	0.964627,	0.966513,	0.967495,	0.967532,	0.966577,	0.964582,	0.961494,	0.957261,	0.951825,	0.945125,	0.937097,	0.927676,	0.916789,	0.904366,	0.890328,	0.874597,	0.857091,	0.837727,	0.816422,	0.793091,	0.767652,	0.740027,	0.710144,	0.677938,	0.643358,	0.606366,	0.566947,	0.525107,	0.480883,	0.434346,	0.385601,	0.334797,	0.282123,	0.22781,	0.172131,	0.115392,	0.0579435,	0.00023752,	-0.0577337,	-0.115481,	-0.172229,	-0.227891,	-0.282188,	-0.334849,	-0.385642,	-0.434376,	-0.480906,	-0.525122,	-0.566957,	-0.606372,	-0.64336,	-0.677938,	-0.710142,	-0.740024,	-0.767648,	-0.793086,	-0.816417,	-0.837722,	-0.857086,	-0.874592,	-0.890323,	-0.904361,	-0.916785,	-0.927672,	-0.937094,	-0.945121,	-0.951822,	-0.957258,	-0.961492,	-0.964579,	-0.966575,	-0.967531,	-0.967494,	-0.966511,	-0.964626,	-0.961879,	-0.95831,	-0.953955,	-0.948849,	-0.943024,	-0.936513,	-0.929345,	-0.921548,	-0.913148,	-0.904171,	-0.894641,	-0.884582,	-0.874014,	-0.862959,	-0.851437,	-0.839467,	-0.827067,	-0.814253,	-0.801044,	-0.787455,	-0.773501,	-0.759196,	-0.744556,	-0.729592,	-0.71432,	-0.69875,	-0.682895,	-0.666767,	-0.650377,	-0.633737,	-0.616855,	-0.599743,	-0.582411,	-0.564867,	-0.547122,	-0.529185,	-0.511063,	-0.492767,	-0.474303,	-0.455681,	-0.436908,	-0.417992,	-0.39894,	-0.37976,	-0.360459,	-0.341045,	-0.321523,	-0.301902,	-0.282188,	-0.262388,	-0.242507,	-0.222553,	-0.202532,	-0.182451,	-0.162315,	-0.142131,	-0.121904,	-0.101642,	-0.08135,	-0.061034,	-0.0407001,	-0.0203548,	-6.44237e-06,	0.0203476,	0.0407003,	0.0610347,	0.0813506,	0.101643,	0.121905,	0.142131,	0.162315,	0.182451,	0.202532,	0.222553,	0.242507,	0.262387,	0.282188,	0.301902,	0.321523,	0.341044,	0.360459,	0.379759,	0.398939,	0.417991,	0.436907,	0.45568,	0.474303,	0.492766,	0.511063,	0.529184,	0.547122,	0.564867,	0.58241,	0.599743,	0.616855,	0.633736,	0.650377,	0.666767,	0.682895,	0.69875,	0.714319,	0.729592,	0.744555,	0.759196,	0.773501,	0.787455,	0.801044,	0.814253,	0.827067,	0.839467,	0.851437,	0.86296,	0.874014
0.084,	0.871928,	0.882552,	0.892674,	0.902273,	0.911326,	0.919809,	0.927697,	0.934962,	0.941579,	0.947516,	0.952742,	0.957226,	0.960931,	0.963822,	0.96586,	0.967003,	0.967208,	0.966429,	0.964617,	0.961721,	0.957686,	0.952454,	0.945965,	0.938154,	0.928953,	0.918291,	0.906093,	0.892281,	0.876775,	0.85949,	0.840341,	0.819241,	0.796103,	0.77084,	0.743372,	0.713619,	0.681514,	0.646999,	0.610032,	0.570592,	0.528682,	0.484334,	0.437615,	0.388631,	0.337528,	0.2845,	0.229782,	0.173653,	0.116428,	0.0584691,	0.000241686,	-0.0582561,	-0.116519,	-0.173752,	-0.229865,	-0.284567,	-0.337581,	-0.388672,	-0.437646,	-0.484357,	-0.528698,	-0.570602,	-0.610038,	-0.647001,	-0.681514,	-0.713617,	-0.743368,	-0.770836,	-0.796098,	-0.819236,	-0.840336,	-0.859485,	-0.87677,	-0.892276,	-0.906088,	-0.918286,	-0.928949,	-0.93815,	-0.945962,	-0.952451,	-0.957683,	-0.961719,	-0.964615,	-0.966427,	-0.967206,	-0.967001,	-0.965858,	-0.963821,	-0.96093,	-0.957224,	-0.952741,	-0.947515,	-0.941578,	-0.934962,	-0.927696,	-0.919808,	-0.911325,	-0.902272,	-0.892674,	-0.882551,	-0.871928,	-0.860823,	-0.849258,	-0.83725,	-0.824817,	-0.811978,	-0.798748,	-0.785143,	-0.771178,	-0.756868,	-0.742227,	-0.727267,	-0.712003,	-0.696445,	-0.680607,	-0.6645,	-0.648135,	-0.631522,	-0.614672,	-0.597595,	-0.580301,	-0.5628,	-0.5451,	-0.52721,	-0.509139,	-0.490895,	-0.472487,	-0.453923,	-0.43521,	-0.416356,	-0.397369,	-0.378256,	-0.359024,	-0.339679,	-0.32023,	-0.300682,	-0.281043,	-0.261319,	-0.241516,	-0.221641,	-0.201699,	-0.181698,	-0.161644,	-0.141542,	-0.121399,	-0.10122,	-0.0810115,	-0.0607798,	-0.0405305,	-0.02027,	-6.47307e-06,	0.0202628,	0.0405307,	0.0607806,	0.0810121,	0.10122,	0.121399,	0.141542,	0.161644,	0.181698,	0.201699,	0.22164,	0.241515,	0.261318,	0.281043,	0.300682,	0.32023,	0.339679,	0.359023,	0.378255,	0.397369,	0.416356,	0.43521,	0.453922,	0.472487,	0.490895,	0.509138,	0.527209,	0.545099,	0.562799,	0.580301,	0.597595,	0.614672,	0.631522,	0.648134,	0.6645,	0.680607,	0.696445,	0.712002,	0.727267,	0.742226,	0.756868,	0.771178,	0.785143,	0.798748,	0.811978,	0.824817,	0.83725,	0.849258,	0.860823,	0.871928
0.085,	0.86984,	0.880518,	0.890701,	0.900368,	0.909495,	0.918059,	0.926035,	0.933397,	0.940116,	0.946164,	0.951509,	0.956119,	0.959959,	0.962992,	0.96518,	0.966482,	0.966853,	0.966249,	0.964619,	0.961913,	0.958075,	0.953048,	0.946769,	0.939173,	0.930193,	0.919755,	0.907783,	0.894199,	0.878919,	0.861857,	0.842926,	0.822034,	0.799093,	0.774011,	0.746703,	0.717086,	0.685087,	0.650643,	0.613707,	0.574252,	0.532276,	0.487808,	0.44091,	0.391688,	0.340288,	0.286904,	0.231778,	0.175193,	0.117477,	0.0590018,	0.000245939,	-0.0587854,	-0.11757,	-0.175295,	-0.231862,	-0.286972,	-0.340341,	-0.391729,	-0.440942,	-0.487831,	-0.532292,	-0.574262,	-0.613713,	-0.650645,	-0.685087,	-0.717084,	-0.746699,	-0.774007,	-0.799088,	-0.822029,	-0.842921,	-0.861852,	-0.878914,	-0.894194,	-0.907779,	-0.919751,	-0.930189,	-0.93917,	-0.946765,	-0.953045,	-0.958073,	-0.961911,	-0.964617,	-0.966247,	-0.966852,	-0.96648,	-0.965179,	-0.962991,	-0.959958,	-0.956118,	-0.951508,	-0.946163,	-0.940116,	-0.933396,	-0.926035,	-0.918059,	-0.909494,	-0.900367,	-0.890701,	-0.880518,	-0.869839,	-0.858686,	-0.847079,	-0.835034,	-0.822571,	-0.809707,	-0.796457,	-0.782837,	-0.768863,	-0.754548,	-0.739907,	-0.724952,	-0.709696,	-0.694152,	-0.678331,	-0.662245,	-0.645904,	-0.62932,	-0.612502,	-0.595461,	-0.578206,	-0.560746,	-0.54309,	-0.525248,	-0.507227,	-0.489037,	-0.470684,	-0.452178,	-0.433525,	-0.414734,	-0.395811,	-0.376764,	-0.357599,	-0.338325,	-0.318947,	-0.299472,	-0.279907,	-0.260259,	-0.240533,	-0.220735,	-0.200873,	-0.180952,	-0.160979,	-0.140958,	-0.120897,	-0.100801,	-0.0806759,	-0.0605278,	-0.0403624,	-0.0201859,	-6.50217e-06,	0.0201786,	0.0403625,	0.0605285,	0.0806765,	0.100801,	0.120897,	0.140958,	0.160979,	0.180952,	0.200873,	0.220735,	0.240532,	0.260258,	0.279907,	0.299472,	0.318946,	0.338324,	0.357599,	0.376763,	0.39581,	0.414733,	0.433524,	0.452177,	0.470684,	0.489036,	0.507227,	0.525247,	0.54309,	0.560745,	0.578205,	0.59546,	0.612502,	0.62932,	0.645904,	0.662244,	0.678331,	0.694152,	0.709696,	0.724951,	0.739906,	0.754548,	0.768863,	0.782837,	0.796457,	0.809707,	0.822571,	0.835034,	0.847079,	0.858687,	0.86984
0.086,	0.867749,	0.878481,	0.888723,	0.898456,	0.907656,	0.9163,	0.924363,	0.931818,	0.938639,	0.944796,	0.950258,	0.954992,	0.958964,	0.962138,	0.964475,	0.965933,	0.966469,	0.966038,	0.964589,	0.962071,	0.958429,	0.953605,	0.947535,	0.940155,	0.931395,	0.921182,	0.909437,	0.896082,	0.881029,	0.864193,	0.845481,	0.824802,	0.80206,	0.777164,	0.750021,	0.720545,	0.688658,	0.65429,	0.61739,	0.577926,	0.535889,	0.491304,	0.444231,	0.394772,	0.343075,	0.289334,	0.233797,	0.176754,	0.118541,	0.0595416,	0.000250282,	-0.0593218,	-0.118636,	-0.176858,	-0.233882,	-0.289404,	-0.34313,	-0.394815,	-0.444263,	-0.491327,	-0.535905,	-0.577936,	-0.617396,	-0.654292,	-0.688657,	-0.720543,	-0.750017,	-0.777159,	-0.802055,	-0.824796,	-0.845476,	-0.864188,	-0.881024,	-0.896077,	-0.909433,	-0.921177,	-0.931391,	-0.940152,	-0.947532,	-0.953602,	-0.958427,	-0.962069,	-0.964587,	-0.966036,	-0.966468,	-0.965931,	-0.964473,	-0.962137,	-0.958963,	-0.954991,	-0.950257,	-0.944795,	-0.938638,	-0.931818,	-0.924362,	-0.916299,	-0.907656,	-0.898456,	-0.888723,	-0.878481,	-0.867749,	-0.856549,	-0.8449,	-0.832821,	-0.820328,	-0.80744,	-0.794171,	-0.780538,	-0.766555,	-0.752236,	-0.737596,	-0.722646,	-0.7074,	-0.691869,	-0.676066,	-0.660001,	-0.643686,	-0.627131,	-0.610345,	-0.593339,	-0.576123,	-0.558705,	-0.541094,	-0.523299,	-0.505329,	-0.487191,	-0.468894,	-0.450445,	-0.431852,	-0.413123,	-0.394264,	-0.375283,	-0.356186,	-0.336981,	-0.317674,	-0.298272,	-0.278781,	-0.259207,	-0.239557,	-0.219838,	-0.200054,	-0.180212,	-0.160319,	-0.140379,	-0.1204,	-0.100386,	-0.0803432,	-0.0602779,	-0.0401957,	-0.0201025,	-6.52972e-06,	0.0200952,	0.0401958,	0.0602787,	0.0803438,	0.100386,	0.1204,	0.140379,	0.160319,	0.180212,	0.200054,	0.219837,	0.239557,	0.259207,	0.27878,	0.298271,	0.317674,	0.336981,	0.356186,	0.375282,	0.394263,	0.413122,	0.431852,	0.450445,	0.468893,	0.487191,	0.505328,	0.523299,	0.541094,	0.558704,	0.576122,	0.593339,	0.610345,	0.62713,	0.643686,	0.660001,	0.676066,	0.691869,	0.707399,	0.722646,	0.737595,	0.752236,	0.766555,	0.780538,	0.794171,	0.80744,	0.820328,	0.832821,	0.844901,	0.85655,	0.867749
0.087,	0.865658,	0.876441,	0.886741,	0.896538,	0.90581,	0.914531,	0.922679,	0.930227,	0.937147,	0.943411,	0.948988,	0.953845,	0.957948,	0.96126,	0.963743,	0.965356,	0.966056,	0.965795,	0.964526,	0.962196,	0.958748,	0.954126,	0.948265,	0.9411,	0.93256,	0.922571,	0.911055,	0.897928,	0.883105,	0.866496,	0.848007,	0.827542,	0.805005,	0.780298,	0.753325,	0.723995,	0.692224,	0.657939,	0.621081,	0.581612,	0.53952,	0.494823,	0.447578,	0.397884,	0.34589,	0.291792,	0.23584,	0.178334,	0.119618,	0.0600886,	0.000254717,	-0.0598653,	-0.119715,	-0.17844,	-0.235927,	-0.291862,	-0.345946,	-0.397928,	-0.44761,	-0.494846,	-0.539536,	-0.581622,	-0.621087,	-0.657941,	-0.692223,	-0.723992,	-0.753321,	-0.780293,	-0.804999,	-0.827537,	-0.848001,	-0.866491,	-0.8831,	-0.897923,	-0.91105,	-0.922567,	-0.932556,	-0.941096,	-0.948262,	-0.954123,	-0.958746,	-0.962193,	-0.964524,	-0.965794,	-0.966054,	-0.965355,	-0.963742,	-0.961258,	-0.957946,	-0.953843,	-0.948987,	-0.94341,	-0.937146,	-0.930226,	-0.922679,	-0.914531,	-0.905809,	-0.896538,	-0.886741,	-0.87644,	-0.865657,	-0.854412,	-0.842724,	-0.83061,	-0.818089,	-0.805178,	-0.791891,	-0.778246,	-0.764255,	-0.749933,	-0.735294,	-0.72035,	-0.705114,	-0.689597,	-0.673812,	-0.65777,	-0.64148,	-0.624954,	-0.608201,	-0.591231,	-0.574053,	-0.556677,	-0.539111,	-0.521364,	-0.503444,	-0.485359,	-0.467117,	-0.448725,	-0.430192,	-0.411524,	-0.392729,	-0.373813,	-0.354784,	-0.335648,	-0.316411,	-0.297081,	-0.277663,	-0.258164,	-0.23859,	-0.218947,	-0.199241,	-0.179478,	-0.159664,	-0.139805,	-0.119906,	-0.0999738,	-0.0800132,	-0.0600302,	-0.0400304,	-0.0200198,	-6.55574e-06,	0.0200125,	0.0400305,	0.0600309,	0.0800138,	0.0999743,	0.119907,	0.139805,	0.159664,	0.179478,	0.199241,	0.218947,	0.23859,	0.258164,	0.277663,	0.29708,	0.316411,	0.335647,	0.354783,	0.373813,	0.392728,	0.411524,	0.430191,	0.448725,	0.467116,	0.485358,	0.503443,	0.521363,	0.539111,	0.556677,	0.574053,	0.59123,	0.6082,	0.624953,	0.64148,	0.657769,	0.673812,	0.689597,	0.705113,	0.72035,	0.735293,	0.749933,	0.764255,	0.778245,	0.791891,	0.805178,	0.818089,	0.83061,	0.842724,	0.854412,	0.865658
0.088,	0.863565,	0.874398,	0.884755,	0.894615,	0.903956,	0.912754,	0.920985,	0.928623,	0.935641,	0.94201,	0.9477,	0.952678,	0.956909,	0.960358,	0.962987,	0.964753,	0.965614,	0.965523,	0.964431,	0.962286,	0.959033,	0.954611,	0.948958,	0.942007,	0.933687,	0.923923,	0.912635,	0.899739,	0.885146,	0.868766,	0.850502,	0.830255,	0.807925,	0.783411,	0.756613,	0.727435,	0.695787,	0.661589,	0.624779,	0.585312,	0.543169,	0.498364,	0.45095,	0.401024,	0.348733,	0.294276,	0.237907,	0.179933,	0.120709,	0.0606429,	0.000259247,	-0.0604161,	-0.120808,	-0.180041,	-0.237996,	-0.294348,	-0.34879,	-0.401068,	-0.450983,	-0.498388,	-0.543185,	-0.585322,	-0.624784,	-0.661591,	-0.695785,	-0.727432,	-0.756609,	-0.783406,	-0.80792,	-0.830249,	-0.850496,	-0.868761,	-0.885141,	-0.899734,	-0.91263,	-0.923919,	-0.933683,	-0.942004,	-0.948955,	-0.954608,	-0.95903,	-0.962284,	-0.964429,	-0.965521,	-0.965612,	-0.964751,	-0.962985,	-0.960357,	-0.956908,	-0.952676,	-0.947699,	-0.942009,	-0.93564,	-0.928622,	-0.920984,	-0.912753,	-0.903955,	-0.894615,	-0.884755,	-0.874398,	-0.863564,	-0.852275,	-0.840548,	-0.828402,	-0.815854,	-0.80292,	-0.789617,	-0.77596,	-0.761962,	-0.747638,	-0.733001,	-0.718064,	-0.702838,	-0.687337,	-0.67157,	-0.65555,	-0.639286,	-0.622789,	-0.606069,	-0.589135,	-0.571997,	-0.554662,	-0.537141,	-0.519442,	-0.501571,	-0.483539,	-0.465352,	-0.447018,	-0.428544,	-0.409937,	-0.391205,	-0.372355,	-0.353392,	-0.334325,	-0.315158,	-0.2959,	-0.276555,	-0.25713,	-0.237631,	-0.218064,	-0.198435,	-0.178751,	-0.159016,	-0.139236,	-0.119417,	-0.0995655,	-0.079686,	-0.0597845,	-0.0398664,	-0.0199378,	-6.58029e-06,	0.0199305,	0.0398665,	0.0597852,	0.0796866,	0.0995659,	0.119418,	0.139236,	0.159016,	0.178751,	0.198435,	0.218064,	0.23763,	0.257129,	0.276554,	0.295899,	0.315158,	0.334324,	0.353392,	0.372354,	0.391205,	0.409937,	0.428543,	0.447017,	0.465351,	0.483538,	0.501571,	0.519441,	0.537141,	0.554662,	0.571996,	0.589135,	0.606069,	0.622789,	0.639286,	0.65555,	0.67157,	0.687336,	0.702838,	0.718063,	0.733001,	0.747638,	0.761962,	0.77596,	0.789617,	0.80292,	0.815854,	0.828402,	0.840548,	0.852275,	0.863565
0.089,	0.861471,	0.872353,	0.882765,	0.892686,	0.902095,	0.910968,	0.91928,	0.927007,	0.934121,	0.940594,	0.946395,	0.951491,	0.95585,	0.959434,	0.962205,	0.964123,	0.965143,	0.96522,	0.964305,	0.962344,	0.959283,	0.955061,	0.949615,	0.942877,	0.934777,	0.925237,	0.914178,	0.901513,	0.887152,	0.871003,	0.852966,	0.83294,	0.810821,	0.786504,	0.759885,	0.730863,	0.699343,	0.66524,	0.628483,	0.589023,	0.546834,	0.501926,	0.454347,	0.404191,	0.351604,	0.296787,	0.239999,	0.181553,	0.121814,	0.0612046,	0.000263875,	-0.0609742,	-0.121916,	-0.181663,	-0.24009,	-0.296861,	-0.351662,	-0.404236,	-0.454381,	-0.50195,	-0.54685,	-0.589032,	-0.628488,	-0.665241,	-0.699342,	-0.73086,	-0.759881,	-0.786499,	-0.810815,	-0.832934,	-0.85296,	-0.870997,	-0.887147,	-0.901507,	-0.914173,	-0.925233,	-0.934773,	-0.942874,	-0.949611,	-0.955058,	-0.95928,	-0.962342,	-0.964303,	-0.965218,	-0.965141,	-0.964121,	-0.962203,	-0.959432,	-0.955848,	-0.95149,	-0.946394,	-0.940593,	-0.934121,	-0.927007,	-0.91928,	-0.910967,	-0.902095,	-0.892686,	-0.882765,	-0.872353,	-0.861471,	-0.850138,	-0.838374,	-0.826196,	-0.813622,	-0.800668,	-0.787349,	-0.773681,	-0.759677,	-0.745351,	-0.730717,	-0.715787,	-0.700573,	-0.685087,	-0.669339,	-0.653342,	-0.637104,	-0.620637,	-0.60395,	-0.587052,	-0.569953,	-0.552661,	-0.535184,	-0.517532,	-0.499712,	-0.481732,	-0.4636,	-0.445322,	-0.426908,	-0.408362,	-0.389693,	-0.370908,	-0.352012,	-0.333012,	-0.313915,	-0.294727,	-0.275455,	-0.256103,	-0.236679,	-0.217188,	-0.197636,	-0.178029,	-0.158372,	-0.138671,	-0.118932,	-0.0991605,	-0.0793615,	-0.0595408,	-0.0397039,	-0.0198565,	-6.6034e-06,	0.0198491,	0.0397039,	0.0595415,	0.0793621,	0.0991609,	0.118933,	0.138671,	0.158372,	0.178029,	0.197636,	0.217188,	0.236679,	0.256103,	0.275454,	0.294727,	0.313915,	0.333011,	0.352011,	0.370907,	0.389693,	0.408362,	0.426907,	0.445322,	0.463599,	0.481731,	0.499711,	0.517532,	0.535184,	0.55266,	0.569952,	0.587052,	0.60395,	0.620637,	0.637104,	0.653341,	0.669339,	0.685086,	0.700573,	0.715787,	0.730717,	0.745351,	0.759677,	0.773681,	0.787349,	0.800668,	0.813622,	0.826197,	0.838374,	0.850138,	0.861471
0.09,	0.859376,	0.870306,	0.880772,	0.890753,	0.900228,	0.909173,	0.917566,	0.92538,	0.932588,	0.939162,	0.945072,	0.950286,	0.954769,	0.958486,	0.961399,	0.963466,	0.964644,	0.964888,	0.964147,	0.962369,	0.959498,	0.955475,	0.950235,	0.94371,	0.935829,	0.926514,	0.915683,	0.90325,	0.889123,	0.873206,	0.855398,	0.835596,	0.813691,	0.789576,	0.763141,	0.73428,	0.702894,	0.66889,	0.632193,	0.592745,	0.550516,	0.50551,	0.457769,	0.407385,	0.354503,	0.299325,	0.242115,	0.183192,	0.122934,	0.0617737,	0.000268602,	-0.0615396,	-0.123037,	-0.183305,	-0.242208,	-0.2994,	-0.354562,	-0.407431,	-0.457803,	-0.505534,	-0.550532,	-0.592754,	-0.632197,	-0.668891,	-0.702892,	-0.734276,	-0.763136,	-0.78957,	-0.813685,	-0.835589,	-0.855392,	-0.8732,	-0.889117,	-0.903245,	-0.915678,	-0.926509,	-0.935825,	-0.943707,	-0.950232,	-0.955472,	-0.959496,	-0.962367,	-0.964145,	-0.964886,	-0.964643,	-0.963464,	-0.961397,	-0.958485,	-0.954768,	-0.950285,	-0.945071,	-0.939161,	-0.932587,	-0.925379,	-0.917565,	-0.909173,	-0.900227,	-0.890752,	-0.880771,	-0.870306,	-0.859376,	-0.848002,	-0.836202,	-0.823994,	-0.811395,	-0.798421,	-0.785087,	-0.771409,	-0.7574,	-0.743073,	-0.728443,	-0.713521,	-0.698318,	-0.682848,	-0.66712,	-0.651146,	-0.634935,	-0.618498,	-0.601844,	-0.584982,	-0.567922,	-0.550672,	-0.53324,	-0.515635,	-0.497865,	-0.479938,	-0.46186,	-0.443639,	-0.425283,	-0.406799,	-0.388193,	-0.369471,	-0.350641,	-0.331709,	-0.312682,	-0.293564,	-0.274364,	-0.255085,	-0.235735,	-0.216319,	-0.196843,	-0.177313,	-0.157734,	-0.138111,	-0.118451,	-0.0987589,	-0.0790397,	-0.0592992,	-0.0395427,	-0.0197759,	-6.62511e-06,	0.0197685,	0.0395427,	0.0592999,	0.0790403,	0.0987593,	0.118452,	0.138112,	0.157734,	0.177313,	0.196843,	0.216319,	0.235735,	0.255085,	0.274363,	0.293564,	0.312681,	0.331709,	0.350641,	0.369471,	0.388192,	0.406798,	0.425283,	0.443639,	0.461859,	0.479937,	0.497865,	0.515635,	0.53324,	0.550671,	0.567921,	0.584981,	0.601843,	0.618497,	0.634934,	0.651145,	0.66712,	0.682847,	0.698318,	0.71352,	0.728443,	0.743073,	0.7574,	0.771409,	0.785087,	0.798421,	0.811395,	0.823994,	0.836202,	0.848002,	0.859376
